NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	407	403		
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	99	91		
REN_BOUND_BY_E2F	62	62		
REN_MIF_TARGETS_DN	5		Rejected!	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	368	359		
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	76	75		
RHODES_CANCER_META_SIGNATURE	65	63		
RHODES_UNDIFFERENTIATED_CANCER	69	69		
RICKMAN_HEAD_AND_NECK_CANCER_A	105	93		
RICKMAN_HEAD_AND_NECK_CANCER_B	55	39		
RICKMAN_HEAD_AND_NECK_CANCER_C	116	88		
RICKMAN_HEAD_AND_NECK_CANCER_D	40	34		
RICKMAN_HEAD_AND_NECK_CANCER_E	88	69		
RICKMAN_HEAD_AND_NECK_CANCER_F	55	45		
RICKMAN_METASTASIS_DN	263	250		
RICKMAN_METASTASIS_UP	350	342		
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN	16	16		
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	125	121		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN	113	92		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP	107	103		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	384	363		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	242	235		
RIEGE_DELTANP63_DIRECT_TARGETS_UP	138	134		
RIGGINS_TAMOXIFEN_RESISTANCE_DN	221	212		
RIGGINS_TAMOXIFEN_RESISTANCE_UP	67	65		
RIGGI_EWING_SARCOMA_PROGENITOR_DN	195	179		
RIGGI_EWING_SARCOMA_PROGENITOR_UP	437	407		
RIZKI_TUMOR_INVASIVENESS_2D_DN	63	59		
RIZKI_TUMOR_INVASIVENESS_2D_UP	69	66		
RIZKI_TUMOR_INVASIVENESS_3D_DN	262	247		
RIZKI_TUMOR_INVASIVENESS_3D_UP	209	197		
RIZ_ERYTHROID_DIFFERENTIATION	82	80		
RIZ_ERYTHROID_DIFFERENTIATION_12HR	37	35		
RIZ_ERYTHROID_DIFFERENTIATION_6HR	38	30		
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	25	21		
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	43	43		
RIZ_ERYTHROID_DIFFERENTIATION_HBZ	37	32		
RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	26	23		
RODRIGUES_DCC_TARGETS_DN	119	118		
RODRIGUES_DCC_TARGETS_UP	6		Rejected!	
RODRIGUES_NTN1_AND_DCC_TARGETS	35	34		
RODRIGUES_NTN1_TARGETS_DN	161	153		
RODRIGUES_NTN1_TARGETS_UP	17	15		
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	537		Rejected!	
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	720		Rejected!	
RODRIGUES_THYROID_CARCINOMA_DN	77	75		
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	801		Rejected!	
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	644		Rejected!	
RODRIGUES_THYROID_CARCINOMA_UP	16	15		
RODWELL_AGING_KIDNEY_DN	148	141		
RODWELL_AGING_KIDNEY_NO_BLOOD_DN	148	142		
RODWELL_AGING_KIDNEY_NO_BLOOD_UP	224	204		
RODWELL_AGING_KIDNEY_UP	501	472		
ROESSLER_LIVER_CANCER_METASTASIS_DN	51	49		
ROESSLER_LIVER_CANCER_METASTASIS_UP	106	102		
ROETH_TERT_TARGETS_DN	9		Rejected!	
ROETH_TERT_TARGETS_UP	14		Rejected!	
ROPERO_HDAC2_TARGETS	112	102		
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	28	25		
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP	28	28		
ROSS_ACUTE_MYELOID_LEUKEMIA_CBF	82	81		
ROSS_AML_OF_FAB_M7_TYPE	70	69		
ROSS_AML_WITH_AML1_ETO_FUSION	79	77		
ROSS_AML_WITH_CBFB_MYH11_FUSION	52	52		
ROSS_AML_WITH_MLL_FUSIONS	80	75		
ROSS_AML_WITH_PML_RARA_FUSION	80	79		
ROSS_LEUKEMIA_WITH_MLL_FUSIONS	79	77		
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	140	139		
ROVERSI_GLIOMA_COPY_NUMBER_DN	54	49		
ROVERSI_GLIOMA_COPY_NUMBER_UP	100	94		
ROVERSI_GLIOMA_LOH_REGIONS	45	39		
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	26	24		
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	64	61		
ROY_WOUND_BLOOD_VESSEL_DN	23	19		
ROY_WOUND_BLOOD_VESSEL_UP	50	48		
ROZANOV_MMP14_CORRELATED	11		Rejected!	
ROZANOV_MMP14_TARGETS_DN	35	33		
ROZANOV_MMP14_TARGETS_SUBSET	33	29		
ROZANOV_MMP14_TARGETS_UP	267	254		
RUAN_RESPONSE_TO_TNF_DN	79	76		
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	39	37		
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	17		Rejected!	
RUAN_RESPONSE_TO_TNF_UP	13		Rejected!	
RUAN_RESPONSE_TO_TROGLITAZONE_DN	17	16		
RUAN_RESPONSE_TO_TROGLITAZONE_UP	24	22		
RUIZ_TNC_TARGETS_DN	143	140		
RUIZ_TNC_TARGETS_UP	156	150		
RUNNE_GENDER_EFFECT_UP	9		Rejected!	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	320	316		
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	341	336		
RUTELLA_RESPONSE_TO_HGF_DN	240	237		
RUTELLA_RESPONSE_TO_HGF_UP	421	415		
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	250	244		
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	411	408		
RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP	148	146		
SABATES_COLORECTAL_ADENOMA_DN	299	257		
SABATES_COLORECTAL_ADENOMA_SIZE_DN	13		Rejected!	
SABATES_COLORECTAL_ADENOMA_SIZE_UP	23	23		
SABATES_COLORECTAL_ADENOMA_UP	140	117		
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	15		Rejected!	
SAFFORD_T_LYMPHOCYTE_ANERGY	90	85		
SAGIV_CD24_TARGETS_DN	45	44		
SAGIV_CD24_TARGETS_UP	22	22		
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	36	30		
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	82	81		
SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	81	81		
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	27	26		
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN	16	15		
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP	26	26		
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP	29	29		
SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	60	57		
SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP	8		Rejected!	
SANA_RESPONSE_TO_IFNG_DN	87	81		
SANA_RESPONSE_TO_IFNG_UP	76	74		
SANA_TNF_SIGNALING_DN	85	82		
SANA_TNF_SIGNALING_UP	83	80		
SANCHEZ_MDM2_TARGETS	15	15		
SANDERSON_PPARA_TARGETS	15		Rejected!	
SANSOM_APC_MYC_TARGETS	241	239		
SANSOM_APC_TARGETS	209	188		
SANSOM_APC_TARGETS_DN	366	345		
SANSOM_APC_TARGETS_REQUIRE_MYC	225	222		
SANSOM_APC_TARGETS_UP	132	122		
SANSOM_WNT_PATHWAY_REQUIRE_MYC	63	59		
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	145	134		
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	166	163		
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	18	18		
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP	17	17		
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	20	19		
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	29	28		
SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	50	49		
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_DN	8		Rejected!	
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP	14		Rejected!	
SASAKI_ADULT_T_CELL_LEUKEMIA	168	165		
SASAKI_TARGETS_OF_TP73_AND_TP63	12		Rejected!	
SASSON_FSH_RESPONSE	7		Rejected!	
SASSON_RESPONSE_TO_FORSKOLIN_DN	85	84		
SASSON_RESPONSE_TO_FORSKOLIN_UP	88	85		
SASSON_RESPONSE_TO_GONADOTROPHINS_DN	86	85		
SASSON_RESPONSE_TO_GONADOTROPHINS_UP	86	83		
SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	47	40		
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	422	379		
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2	47	42		
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	46	38		
SAUL_SEN_MAYO	125	116		
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	54	47		
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	110	96		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	410	373		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	449	409		
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	465	450		
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP	158	154		
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_DN	10		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	14		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN	7		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP	6		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3	5		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	33	33		
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_UP	11		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_DN	8		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP	11		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_DN	5		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	7		Rejected!	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	45	42		
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP	21	21		
SCHAVOLT_TARGETS_OF_TP53_AND_TP63	15	15		
SCHEIDEREIT_IKK_INTERACTING_PROTEINS	53	51		
SCHEIDEREIT_IKK_TARGETS	18	18		
SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	28	20		
SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	88	76		
SCHLESINGER_METHYLATED_IN_COLON_CANCER	10		Rejected!	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	26	25		
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	40	33		
SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	33	31		
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	48	47		
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	48	48		
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	161	158		
SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	106	104		
SCHLOSSER_SERUM_RESPONSE_DN	705		Rejected!	
SCHLOSSER_SERUM_RESPONSE_UP	126	122		
SCHMAHL_PDGF_SIGNALING	10		Rejected!	
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN	8		Rejected!	
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP	27	26		
SCHOEN_NFKB_SIGNALING	34	33		
SCHRAETS_MLL_TARGETS_DN	33	30		
SCHRAETS_MLL_TARGETS_UP	33	30		
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	85	76		
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	352	339		
SCHUHMACHER_MYC_TARGETS_DN	8		Rejected!	
SCHUHMACHER_MYC_TARGETS_UP	80	79		
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	16	16		
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_UP	13		Rejected!	
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN	22	22		
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP	9		Rejected!	
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	30	30		
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_UP	11		Rejected!	
SCIBETTA_KDM5B_TARGETS_DN	79	77		
SCIBETTA_KDM5B_TARGETS_UP	19	19		
SEAVEY_EPITHELIOID_HEMANGIOENDOTHELIOMA	93	86		
SEIDEN_MET_SIGNALING	20	20		
SEIDEN_ONCOGENESIS_BY_MET	89	89		
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN	32	30		
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	75	69		
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	23	22		
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	76	73		
SEMBA_FHIT_TARGETS_DN	10		Rejected!	
SEMBA_FHIT_TARGETS_UP	11		Rejected!	
SEMENZA_HIF1_TARGETS	36	33		
SENESE_HDAC1_AND_HDAC2_TARGETS_DN	238	222		
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	243	233		
SENESE_HDAC1_TARGETS_DN	267	252		
SENESE_HDAC1_TARGETS_UP	451	440		
SENESE_HDAC2_TARGETS_DN	133	121		
SENESE_HDAC2_TARGETS_UP	116	113		
SENESE_HDAC3_TARGETS_DN	548		Rejected!	
SENESE_HDAC3_TARGETS_UP	495	482		
SENGUPTA_EBNA1_ANTICORRELATED	161	154		
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	358	321		
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	304	301		
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	175	148		
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	405	388		
SERVITJA_ISLET_HNF1A_TARGETS_DN	110	93		
SERVITJA_ISLET_HNF1A_TARGETS_UP	167	153		
SERVITJA_LIVER_HNF1A_TARGETS_DN	166	140		
SERVITJA_LIVER_HNF1A_TARGETS_UP	136	129		
SESTO_RESPONSE_TO_UV_C0	109	104		
SESTO_RESPONSE_TO_UV_C1	74	70		
SESTO_RESPONSE_TO_UV_C2	54	54		
SESTO_RESPONSE_TO_UV_C3	22	21		
SESTO_RESPONSE_TO_UV_C4	20	18		
SESTO_RESPONSE_TO_UV_C5	46	46		
SESTO_RESPONSE_TO_UV_C6	39	38		
SESTO_RESPONSE_TO_UV_C7	70	69		
SESTO_RESPONSE_TO_UV_C8	71	68		
SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN	20	15		
SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP	67	67		
SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	36	36		
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	81	81		
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	65	65		
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	101	101		
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	67	67		
SHANK_TAL1_TARGETS_DN	10		Rejected!	
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	5		Rejected!	
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	7		Rejected!	
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	27	23		
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	318	290		
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	197	188		
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	69	68		
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	459	442		
SHEN_SMARCA2_TARGETS_DN	321	265		
SHEN_SMARCA2_TARGETS_UP	428	427		
SHEPARD_BMYB_MORPHOLINO_DN	202	179		
SHEPARD_BMYB_MORPHOLINO_UP	212	203		
SHEPARD_BMYB_TARGETS	76	71		
SHEPARD_CRASH_AND_BURN_MUTANT_DN	191	176		
SHEPARD_CRASH_AND_BURN_MUTANT_UP	205	190		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	260	249		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	168	164		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	74	71		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	288	270		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	108	101		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	55	51		
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	13		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_2	31	27		
SHIN_B_CELL_LYMPHOMA_CLUSTER_3	28	28		
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	18		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_6	12		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	27	25		
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	37	37		
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	19	17		
SHIPP_DLBCL_CURED_VS_FATAL_DN	44	43		
SHIPP_DLBCL_CURED_VS_FATAL_UP	39	37		
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	45	44		
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	45	45		
SHIRAISHI_PLZF_TARGETS_DN	9		Rejected!	
SHIRAISHI_PLZF_TARGETS_UP	10		Rejected!	
SHI_SPARC_TARGETS_DN	13		Rejected!	
SHI_SPARC_TARGETS_UP	24	22		
SILIGAN_BOUND_BY_EWS_FLT1_FUSION	46	44		
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN	18	17		
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP	15		Rejected!	
SIMBULAN_PARP1_TARGETS_DN	17	17		
SIMBULAN_PARP1_TARGETS_UP	30	29		
SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	31	31		
SIMBULAN_UV_RESPONSE_NORMAL_DN	33	32		
SIMBULAN_UV_RESPONSE_NORMAL_UP	9		Rejected!	
SINGH_NFE2L2_TARGETS	14		Rejected!	
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	79	74		
SMID_BREAST_CANCER_BASAL_DN	700		Rejected!	
SMID_BREAST_CANCER_BASAL_UP	662		Rejected!	
SMID_BREAST_CANCER_ERBB2_DN	5		Rejected!	
SMID_BREAST_CANCER_ERBB2_UP	152	136		
SMID_BREAST_CANCER_LUMINAL_A_DN	18	16		
SMID_BREAST_CANCER_LUMINAL_A_UP	85	79		
SMID_BREAST_CANCER_LUMINAL_B_DN	587		Rejected!	
SMID_BREAST_CANCER_LUMINAL_B_UP	169	149		
SMID_BREAST_CANCER_NORMAL_LIKE_DN	6		Rejected!	
SMID_BREAST_CANCER_NORMAL_LIKE_UP	485	474		
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	324	283		
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	99	87		
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN	82	78		
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	41	36		
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN	10		Rejected!	
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP	6		Rejected!	
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN	38	29		
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP	22	19		
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	32	26		
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP	6		Rejected!	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN	5		Rejected!	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	159	157		
SMIRNOV_RESPONSE_TO_IR_2HR_DN	57	57		
SMIRNOV_RESPONSE_TO_IR_2HR_UP	53	52		
SMIRNOV_RESPONSE_TO_IR_6HR_DN	114	114		
SMIRNOV_RESPONSE_TO_IR_6HR_UP	168	165		
SMITH_LIVER_CANCER	47	46		
SMITH_TERT_TARGETS_DN	87	85		
SMITH_TERT_TARGETS_UP	145	142		
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	37	35		
SOGA_COLORECTAL_CANCER_MYC_DN	71	68		
SOGA_COLORECTAL_CANCER_MYC_UP	82	81		
SONG_TARGETS_OF_IE86_CMV_PROTEIN	55	55		
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	53	52		
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	154	150		
SOUCEK_MYC_TARGETS	10		Rejected!	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	21	21		
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP	13		Rejected!	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	590		Rejected!	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	484	466		
SPIRA_SMOKERS_LUNG_CANCER_DN	14		Rejected!	
SPIRA_SMOKERS_LUNG_CANCER_UP	39	36		
STAEGE_EWING_FAMILY_TUMOR	32	26		
STAMBOLSKY_BOUND_BY_MUTATED_TP53	18	15		
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN	25	24		
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP	84	74		
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_DN	51	48		
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	49	46		
STANELLE_E2F1_TARGETS	29	27		
STANHILL_HRAS_TRANSFROMATION_UP	5		Rejected!	
STARK_BRAIN_22Q11_DELETION	16		Rejected!	
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	23	22		
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	54	52		
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	526	493		
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	202	196		
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	63	60		
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP	127	126		
STEARMAN_TUMOR_FIELD_EFFECT_UP	38	35		
STEGER_ADIPOGENESIS_DN	25	23		
STEGER_ADIPOGENESIS_UP	21	19		
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS	11		Rejected!	
STEINER_ERYTHROCYTE_MEMBRANE_GENES	14		Rejected!	
STEIN_ESR1_TARGETS	83	79		
STEIN_ESRRA_TARGETS	529		Rejected!	
STEIN_ESRRA_TARGETS_DN	105	102		
STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN	41	40		
STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_UP	30	28		
STEIN_ESRRA_TARGETS_UP	385	370		
STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA	18	16		
STONER_ESOPHAGEAL_CARCINOGENESIS_DN	7		Rejected!	
STONER_ESOPHAGEAL_CARCINOGENESIS_UP	38	36		
STOSSI_RESPONSE_TO_ESTRADIOL	46	40		
STREICHER_LSM1_TARGETS_DN	19	19		
STREICHER_LSM1_TARGETS_UP	44	44		
SUBTIL_PROGESTIN_TARGETS	36	36		
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	18	18		
SUMI_HNF4A_TARGETS	30	25		
SUNG_METASTASIS_STROMA_DN	54	51		
SUNG_METASTASIS_STROMA_UP	110	106		
SUZUKI_AMPLIFIED_IN_ORAL_CANCER	17		Rejected!	
SUZUKI_CTCFL_TARGETS_UP	13		Rejected!	
SUZUKI_RESPONSE_TO_TSA	18	16		
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A	21	20		
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B	16	15		
SU_KIDNEY	15		Rejected!	
SU_LIVER	58	44		
SU_PANCREAS	48	41		
SU_PLACENTA	30	23		
SU_SALIVARY_GLAND	14		Rejected!	
SU_TESTIS	80	67		
SU_THYMUS	20	18		
SWEET_KRAS_ONCOGENIC_SIGNATURE	89	83		
SWEET_KRAS_TARGETS_DN	66	60		
SWEET_KRAS_TARGETS_UP	83	81		
SWEET_LUNG_CANCER_KRAS_DN	421	388		
SWEET_LUNG_CANCER_KRAS_UP	481	446		
SYED_ESTRADIOL_RESPONSE	18	17		
TAGHAVI_NEOPLASTIC_TRANSFORMATION	11		Rejected!	
TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN	29	26		
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP	7		Rejected!	
TAKAO_RESPONSE_TO_UVB_RADIATION_DN	98	97		
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	87	75		
TAKAYAMA_BOUND_BY_AR	10		Rejected!	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	150	142		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	193	186		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	131	129		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	176	172		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	30	28		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	183	178		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	45	44		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP	86	83		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN	205	195		
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	156	149		
TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA	102	77		
TANG_SENESCENCE_TP53_TARGETS_DN	56	54		
TANG_SENESCENCE_TP53_TARGETS_UP	33	32		
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	38	37		
